농가명,조사일자,개체번호,줄기번호,초장,생장길이,엽수,엽장,엽폭,줄기굵기,화방높이,화방번호,화방별총개수,화방별꽃수,화방별꽃봉오리수,화방별개화수,화방별착과수,화방별적과수,화방별수확수,비고
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,1,7,0,0,0,0,4,3,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,2,8,0,0,0,0,3,5,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,3,5,0,0,0,0,3,2,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,4,8,0,0,0,0,5,3,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,5,8,0,0,0,0,5,3,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,6,9,0,0,0,0,7,2,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,7,6,0,0,0,0,3,3,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,8,5,0,0,0,0,3,2,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,9,5,0,0,0,0,2,3,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,10,6,0,0,0,0,4,2,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,11,6,0,0,0,0,5,1,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,12,4,0,0,0,0,2,2,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,13,3,0,0,0,1,1,1,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,14,7,0,0,0,4,3,0,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,15,6,0,0,0,2,4,0,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,16,6,0,0,0,4,2,0,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,17,5,0,0,0,3,2,0,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,18,4,0,0,0,0,4,0,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,19,5,1,0,1,3,1,0,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,20,6,5,3,2,0,1,0,
정병두,2025-04-16,1,1,705.5,13.6,19,31,26.2,6.81,6,21,5,5,5,0,0,0,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,1,6,0,0,0,0,3,3,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,2,4,0,0,0,0,3,1,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,3,5,0,0,0,0,2,3,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,4,15,0,0,0,0,12,3,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,5,7,0,0,0,0,3,4,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,6,5,0,0,0,0,4,1,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,7,6,0,0,0,0,6,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,8,5,0,0,0,0,3,2,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,9,4,0,0,0,0,2,2,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,10,5,0,0,0,0,3,2,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,11,8,0,0,0,0,5,3,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,12,5,0,0,0,1,2,2,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,13,5,0,0,0,4,1,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,14,5,0,0,0,2,3,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,15,4,0,0,0,2,2,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,16,5,0,0,0,3,2,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,17,4,0,0,0,4,0,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,18,4,0,0,0,2,2,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,19,5,2,1,1,3,0,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,20,5,5,5,0,0,0,0,
정병두,2025-04-16,2,1,672.6,20.7,17,35.3,28,10.95,30.5,21,5,5,5,0,0,0,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,1,3,0,0,0,0,1,2,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,2,10,0,0,0,0,10,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,3,8,0,0,0,0,7,1,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,4,13,0,0,0,0,11,2,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,5,10,0,0,0,0,8,2,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,6,5,0,0,0,0,4,1,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,7,6,0,0,0,0,3,3,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,8,6,0,0,0,0,3,3,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,9,6,0,0,0,0,3,3,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,10,5,0,0,0,0,3,2,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,11,7,0,0,0,0,5,2,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,12,6,0,0,0,1,3,2,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,13,5,0,0,0,4,1,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,14,5,0,0,0,4,1,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,15,6,0,0,0,4,2,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,16,3,0,0,0,3,0,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,17,5,0,0,0,3,2,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,18,6,1,1,0,4,1,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,19,5,4,1,3,1,0,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,20,5,5,5,0,0,0,0,
정병두,2025-04-16,3,1,626.2,16.7,21,32.9,27.2,8.08,15.6,21,5,5,5,0,0,0,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,1,3,0,0,0,0,2,1,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,2,4,0,0,0,0,4,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,3,6,0,0,0,0,4,2,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,4,2,0,0,0,0,0,2,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,5,9,0,0,0,0,6,3,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,6,7,0,0,0,0,7,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,7,5,0,0,0,0,3,2,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,8,5,0,0,0,0,2,3,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,9,7,0,0,0,0,5,2,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,10,7,0,0,0,0,3,4,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,11,8,0,0,0,0,6,2,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,12,6,0,0,0,0,4,2,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,13,6,0,0,0,4,2,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,14,6,0,0,0,4,2,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,15,6,0,0,0,3,3,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,16,6,0,0,0,4,2,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,17,5,0,0,0,0,5,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,18,5,0,0,0,0,5,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,19,5,0,0,0,0,5,0,
정병두,2025-04-16,4,1,,,18,32.6,27.9,8.49,15.7,20,4,0,0,0,0,4,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,1,7,0,0,0,0,5,2,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,2,6,0,0,0,0,6,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,3,3,0,0,0,0,2,1,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,4,2,0,0,0,0,0,2,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,5,7,0,0,0,0,5,2,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,6,7,0,0,0,0,6,1,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,7,5,0,0,0,0,2,3,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,8,7,0,0,0,0,4,3,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,9,6,0,0,0,0,4,2,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,10,6,0,0,0,0,6,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,11,5,0,0,0,0,3,2,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,12,5,0,0,0,0,3,2,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,13,5,0,0,0,3,2,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,14,6,0,0,0,2,4,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,15,5,0,0,0,3,2,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,16,5,0,0,0,4,1,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,17,6,0,0,0,3,3,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,18,5,0,0,0,2,3,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,19,5,1,0,1,4,0,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,20,4,3,1,2,0,1,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,21,4,4,4,0,0,0,0,
정병두,2025-04-16,5,1,672.3,13.5,19,35.8,27.2,6.69,7.2,22,4,4,4,0,0,0,0,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,1,4,0,0,0,0,0,4,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,2,5,0,0,0,0,3,2,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,3,4,0,0,0,0,2,2,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,4,10,0,0,0,0,8,2,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,5,8,0,0,0,0,6,2,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,6,5,0,0,0,0,3,2,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,7,5,0,0,0,0,3,2,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,8,7,0,0,0,0,4,3,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,9,7,0,0,0,0,4,3,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,10,6,0,0,0,0,4,2,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,11,7,0,0,0,0,6,1,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,12,5,0,0,0,0,2,3,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,13,5,0,0,0,1,2,2,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,14,6,0,0,0,4,2,0,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,15,5,0,0,0,3,2,0,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,16,6,0,0,0,4,2,0,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,17,5,0,0,0,4,1,0,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,18,5,0,0,0,2,3,0,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,19,5,0,0,0,4,1,0,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,20,4,3,3,0,1,0,0,
정병두,2025-04-16,6,1,810.1,14.9,16,28,26.1,6.76,8,21,5,4,4,0,0,1,0,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,1,7,0,0,0,0,4,3,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,2,8,0,0,0,0,3,5,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,3,5,0,0,0,0,3,2,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,4,8,0,0,0,0,5,3,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,5,8,0,0,0,0,5,3,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,6,9,0,0,0,0,7,2,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,7,6,0,0,0,0,3,3,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,8,5,0,0,0,0,3,2,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,9,5,0,0,0,0,2,3,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,10,6,0,0,0,0,4,2,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,11,6,0,0,0,0,5,1,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,12,4,0,0,0,0,2,2,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,13,3,0,0,0,0,1,2,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,14,7,0,0,0,2,3,2,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,15,6,0,0,0,2,4,0,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,16,6,0,0,0,4,2,0,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,17,5,0,0,0,3,2,0,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,18,4,0,0,0,0,4,0,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,19,5,0,0,0,4,1,0,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,20,6,2,1,1,3,1,0,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,21,5,5,5,0,0,0,0,
정병두,2025-04-23,1,1,725.1,19.6,19,32.2,29.1,10.2,23.7,22,4,4,4,0,0,0,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,1,6,0,0,0,0,3,3,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,2,4,0,0,0,0,3,1,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,3,5,0,0,0,0,2,3,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,4,15,0,0,0,0,12,3,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,5,7,0,0,0,0,3,4,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,6,5,0,0,0,0,4,1,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,7,6,0,0,0,0,6,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,8,5,0,0,0,0,3,2,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,9,4,0,0,0,0,2,2,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,10,5,0,0,0,0,3,2,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,11,8,0,0,0,0,5,3,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,12,5,0,0,0,0,2,3,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,13,5,0,0,0,3,1,1,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,14,5,0,0,0,2,3,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,15,4,0,0,0,2,2,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,16,5,0,0,0,3,2,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,17,4,0,0,0,4,0,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,18,4,0,0,0,2,2,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,19,5,0,0,0,5,0,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,20,5,3,1,2,2,0,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,21,5,5,5,0,0,0,0,
정병두,2025-04-23,2,1,698.4,25.8,20,35.6,32.6,10.21,25.9,22,5,5,5,0,0,0,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,1,3,0,0,0,0,1,2,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,2,10,0,0,0,0,10,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,3,8,0,0,0,0,7,1,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,4,13,0,0,0,0,11,2,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,5,10,0,0,0,0,8,2,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,6,5,0,0,0,0,4,1,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,7,6,0,0,0,0,3,3,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,8,6,0,0,0,0,3,3,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,9,6,0,0,0,0,3,3,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,10,5,0,0,0,0,3,2,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,11,7,0,0,0,0,5,2,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,12,6,0,0,0,0,3,3,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,13,5,0,0,0,2,1,2,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,14,5,0,0,0,4,1,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,15,6,0,0,0,4,2,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,16,3,0,0,0,3,0,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,17,5,0,0,0,3,2,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,18,6,0,0,0,4,2,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,19,5,0,0,0,5,0,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,20,5,4,2,2,1,0,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,21,5,5,5,0,0,0,0,
정병두,2025-04-23,3,1,649.8,23.6,22,36.2,33.2,8.35,14.2,22,4,4,4,0,0,0,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,1,3,0,0,0,0,2,1,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,2,4,0,0,0,0,4,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,3,6,0,0,0,0,4,2,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,4,2,0,0,0,0,0,2,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,5,9,0,0,0,0,6,3,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,6,7,0,0,0,0,7,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,7,5,0,0,0,0,3,2,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,8,5,0,0,0,0,2,3,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,9,7,0,0,0,0,5,2,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,10,7,0,0,0,0,3,4,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,11,8,0,0,0,0,6,2,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,12,6,0,0,0,0,4,2,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,13,6,0,0,0,0,6,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,14,6,0,0,0,0,6,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,15,6,0,0,0,0,6,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,16,6,0,0,0,0,6,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,17,5,0,0,0,0,5,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,18,5,0,0,0,0,5,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,19,5,0,0,0,0,5,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,20,4,0,0,0,0,4,0,
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,21,5,5,3,2,0,0,0,7번 조사구
정병두,2025-04-23,4,1,24.5,24.5,20,37.5,26.4,7.59,11.3,22,4,4,4,0,0,0,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,1,7,0,0,0,0,5,2,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,2,6,0,0,0,0,6,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,3,3,0,0,0,0,2,1,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,4,2,0,0,0,0,0,2,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,5,7,0,0,0,0,5,2,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,6,7,0,0,0,0,6,1,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,7,5,0,0,0,0,2,3,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,8,7,0,0,0,0,4,3,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,9,6,0,0,0,0,4,2,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,10,6,0,0,0,0,6,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,11,5,0,0,0,0,3,2,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,12,5,0,0,0,0,3,2,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,13,5,0,0,0,0,4,1,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,14,6,0,0,0,2,4,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,15,5,0,0,0,3,2,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,16,5,0,0,0,4,1,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,17,6,0,0,0,3,3,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,18,5,0,0,0,2,3,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,19,5,0,0,0,4,1,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,20,4,0,0,0,3,1,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,21,4,4,3,1,0,0,0,
정병두,2025-04-23,5,1,692.6,20.3,22,33,24.7,6.32,5.4,22,5,5,5,0,0,0,0,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,1,4,0,0,0,0,0,4,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,2,5,0,0,0,0,3,2,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,3,4,0,0,0,0,2,2,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,4,10,0,0,0,0,8,2,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,5,8,0,0,0,0,6,2,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,6,5,0,0,0,0,3,2,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,7,5,0,0,0,0,3,2,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,8,7,0,0,0,0,4,3,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,9,7,0,0,0,0,4,3,
정병두,2025-04-23,6,1,824,13.9,19,29.2,19.8,6.59,5.3,10,6,0,0,0,0,4,2,
