농가명,측정시간,온도_외부,풍향_외부,풍속_외부,일사량_외부,누적일사량_외부,강우감지,온도_내부,상대습도_내부,잔존CO2,토양온도,비고
정병두,2025.3.3 11:00,6.1,180,1.5,289,183,0,20.1,85.2,559,0,
정병두,2025.3.3 12:00,7.3,180,3.7,697,407,0,23.3,74.8,429,0,
정병두,2025.3.3 13:00,7.9,180,3.3,691,658,0,24.3,64.2,408,0,
정병두,2025.3.3 14:00,7.2,180,3,371,847,0,24.4,77.9,445,0,
정병두,2025.3.3 15:00,7,180,3.7,228,955,0,22.1,91.1,498,0,
정병두,2025.3.3 16:00,6.5,180,4.5,164,1019,0,19.1,91.9,452,0,
정병두,2025.3.3 17:00,6.6,180,2.1,131,1076,0,18.4,93,431,0,
정병두,2025.3.3 18:00,5.9,180,3.1,42,1105,0,17.6,94.8,381,0,
정병두,2025.3.3 19:00,5.4,180,3.4,0,1108,0,15,89.6,378,0,
정병두,2025.3.3 20:00,5.1,180,1.1,0,1108,0,14.5,88.7,381,0,
정병두,2025.3.3 21:00,5.1,180,1.1,0,1108,0,14.4,89.9,395,0,
정병두,2025.3.3 22:00,5,180,1.6,0,1108,0,14.2,89.6,401,0,
정병두,2025.3.3 23:00,5,180,0.7,0,1108,0,14.5,90.1,402,0,
정병두,2025.3.4 0:00,4.8,180,1.5,0,1108,0,13.8,92.1,410,0,
정병두,2025.3.4 1:00,4.7,180,1.1,0,1108,0,14.7,92.5,413,0,
정병두,2025.3.4 2:00,4.2,180,1.5,0,1108,0,14.8,92,404,0,
정병두,2025.3.4 3:00,3,180,2.9,0,1108,0,14.3,93.3,407,0,
정병두,2025.3.4 4:00,3.5,180,1.4,0,1109,0,14.5,92.1,406,0,
정병두,2025.3.4 5:00,3.8,180,2.2,0,1109,1,14.7,93.8,405,0,
정병두,2025.3.4 6:00,4.2,180,0.9,0,1109,0,15.1,92.9,391,0,
정병두,2025.3.4 7:00,4.4,180,2.7,0,0,0,15.5,94,386,0,
정병두,2025.3.4 8:00,4.6,180,3.5,23,3,0,15.2,94.2,375,0,
정병두,2025.3.4 9:00,4.3,180,1.4,38,14,1,15.6,92.6,567,0,
정병두,2025.3.4 10:00,2.7,180,1.6,114,45,0,15.9,90,586,0,
정병두,2025.3.4 11:00,3.7,180,1.6,128,92,0,16.3,89.1,555,0,
정병두,2025.3.4 12:00,3.8,180,1.9,113,142,1,16.1,87.2,551,0,
정병두,2025.3.4 13:00,3,180,1.6,78,169,1,15.7,90.6,514,0,
정병두,2025.3.4 14:00,2.8,180,1.3,183,220,1,16,89,483,0,
정병두,2025.3.4 15:00,3.7,180,1.3,398,315,0,19.9,82.7,491,0,
정병두,2025.3.4 16:00,6.9,180,0.7,511,475,0,22.9,78.3,445,0,
정병두,2025.3.4 17:00,6.9,180,1.6,181,572,0,21.2,81,385,0,
정병두,2025.3.4 18:00,6,180,2.6,30,598,0,16.6,91.8,344,0,
정병두,2025.3.4 19:00,5,180,0,0,600,0,14,90.9,348,0,
정병두,2025.3.4 20:00,4.6,180,0,0,600,0,13.1,91.1,365,0,
정병두,2025.3.4 21:00,4.7,180,0,0,600,0,13.3,91.5,379,0,
정병두,2025.3.4 22:00,4.8,180,0,0,600,0,13.4,90.9,387,0,
정병두,2025.3.4 23:00,4.7,180,0,0,600,0,12.9,92.4,392,0,
정병두,2025.3.5 0:00,4.4,180,0,0,600,0,13.6,92.2,405,0,
정병두,2025.3.5 1:00,4.1,180,0,0,600,0,14.1,90.8,409,0,
정병두,2025.3.5 2:00,4,180,0,0,600,0,14.2,92.8,417,0,
정병두,2025.3.5 3:00,4.2,180,0,0,600,0,14.2,92.7,408,0,
정병두,2025.3.5 4:00,4.4,180,0,0,600,0,14.4,93,409,0,
정병두,2025.3.5 5:00,4.2,180,0,0,600,0,14.5,93.6,410,0,
정병두,2025.3.5 6:00,4.2,180,0,0,600,0,15.3,92.9,416,0,
정병두,2025.3.5 7:00,4.7,180,0,0,0,0,15.7,93.7,429,0,
정병두,2025.3.5 8:00,4.7,180,0,32,4,0,15.8,93.6,431,0,
정병두,2025.3.5 9:00,4.9,180,0,111,28,1,16,91.4,588,0,
정병두,2025.3.5 10:00,5.1,180,0,134,69,0,17,91.3,557,0,
정병두,2025.3.5 11:00,5.6,180,0,116,125,0,17.9,90.5,529,0,
정병두,2025.3.5 12:00,6.3,180,0,195,185,0,18.8,89.5,593,0,
정병두,2025.3.5 13:00,7.2,180,0,369,272,0,21.6,87.3,530,0,
정병두,2025.3.5 14:00,7.5,180,0,131,367,0,20.8,89,512,0,
정병두,2025.3.5 15:00,7.9,0,0,140,427,0,20.3,90.3,486,0,
정병두,2025.3.5 16:00,7.4,0,0,73,461,0,18.2,91.8,535,0,
정병두,2025.3.5 17:00,7.3,0,0,32,479,0,14.5,85.6,403,0,
정병두,2025.3.5 18:00,6.4,0,0,5,485,0,14.4,90.8,382,0,
정병두,2025.3.5 19:00,6.1,0,0,0,485,0,13.4,92.5,386,0,
정병두,2025.3.5 20:00,5.7,0,0,0,485,0,13.9,92.7,391,0,
정병두,2025.3.5 21:00,5.9,0,0,0,485,0,13.9,93,395,0,
정병두,2025.3.5 22:00,5.8,0,0,0,485,0,13.7,92.9,400,0,
정병두,2025.3.5 23:00,5.6,0,0,0,485,0,13.5,93.7,410,0,
정병두,2025.3.6 0:00,5.1,0,0,0,485,0,13.3,93.2,418,0,
정병두,2025.3.6 1:00,5,0,0,0,485,0,13.2,93,423,0,
정병두,2025.3.6 2:00,4.2,0,0,0,485,0,13.6,93.1,425,0,
정병두,2025.3.6 3:00,3.3,0,0,0,485,0,13.9,92.6,427,0,
정병두,2025.3.6 4:00,3.2,0,0,0,485,0,14,93.4,427,0,
정병두,2025.3.6 5:00,3.3,0,0,0,485,0,14,92.4,430,0,
정병두,2025.3.6 6:00,2,0,0,0,485,0,14.5,90.5,437,0,
정병두,2025.3.6 7:00,1.9,0,0,2,0,0,15.6,92.3,444,0,
정병두,2025.3.6 8:00,1.7,0,0,76,14,0,15.7,93.4,459,0,
정병두,2025.3.6 9:00,3.8,0,0,349,88,0,16.4,93.1,540,0,
정병두,2025.3.6 10:00,5.8,0,0,520,247,0,20.3,79.6,491,0,
정병두,2025.3.6 11:00,6.6,0,0,643,457,0,23.5,69.9,428,0,
정병두,2025.3.6 12:00,8.4,0,1.8,725,700,0,25.6,66.9,385,0,
정병두,2025.3.6 13:00,9.5,0,2.1,852,934,0,25.4,69.8,411,0,
정병두,2025.3.6 14:00,9.7,0,2,779,1097,0,27.4,80.1,418,0,
정병두,2025.3.6 15:00,10.3,0,1.5,547,1262,0,26.2,77.7,402,0,
정병두,2025.3.6 16:00,9.9,0,1.1,181,1419,0,25.2,84,390,0,
정병두,2025.3.6 17:00,8.5,0,2.7,180,1474,0,21,85.1,387,0,
정병두,2025.3.6 18:00,7.3,0,3,33,1514,0,18,86.9,331,0,
정병두,2025.3.6 19:00,5.6,0,0.4,0,1517,0,13.8,87.5,338,0,
정병두,2025.3.6 20:00,4.4,0,0,0,1517,0,14.1,87.5,361,0,
정병두,2025.3.6 21:00,2.6,0,0,0,1517,0,14.5,90.3,377,0,
정병두,2025.3.6 22:00,1.7,0,0,0,1517,0,14.6,88.7,396,0,
정병두,2025.3.6 23:00,1.5,0,0,0,1517,0,14.2,88,412,0,
정병두,2025.3.7 0:00,1.7,0,0,0,1517,0,14.1,88.3,428,0,
정병두,2025.3.7 1:00,-0.8,0,0,0,1517,0,14.7,89.1,441,0,
정병두,2025.3.7 2:00,-0.9,0,0,0,1517,0,14.8,87.5,454,0,
정병두,2025.3.7 3:00,-0.7,0,0.8,0,1517,0,14.9,88,467,0,
정병두,2025.3.7 4:00,-1.4,0,0,0,1517,0,14.9,88.8,477,0,
정병두,2025.3.7 5:00,-1.9,0,0,0,1517,0,15.2,89.7,486,0,
정병두,2025.3.7 6:00,-1.6,0,0,0,1517,0,15.7,88.3,494,0,
정병두,2025.3.7 7:00,-1.8,0,0,11,0,0,15.8,89.1,505,0,
정병두,2025.3.7 8:00,-1.2,0,0,134,23,0,15.9,90.6,510,0,
정병두,2025.3.7 9:00,2.9,0,0,342,107,0,17.9,89.3,574,0,
정병두,2025.3.7 10:00,4.9,0,0,501,263,0,20.8,78.4,501,0,
정병두,2025.3.7 11:00,6.9,0,0,617,466,0,22.9,67.7,425,0,
정병두,2025.3.7 12:00,8.9,0,1.7,631,691,0,25.5,71,409,0,
정병두,2025.3.7 13:00,10.5,0,0,714,928,0,25.9,69.7,426,0,
정병두,2025.3.7 14:00,10.9,0,1.4,590,1166,0,28.4,73.8,357,0,
정병두,2025.3.7 15:00,11.2,0,1,528,1349,0,27.5,73.1,509,0,
정병두,2025.3.7 16:00,10.3,0,3,290,1490,0,26.1,82.5,323,0,
정병두,2025.3.7 17:00,8.7,0,2,127,1572,0,22.5,86,270,0,
정병두,2025.3.7 18:00,7.4,0,1.6,35,1600,0,18.2,88,264,0,
정병두,2025.3.7 19:00,6.2,0,0,0,1603,0,16.3,87.2,302,0,
정병두,2025.3.7 20:00,5.3,0,0,0,1603,0,15.1,89.9,338,0,
정병두,2025.3.7 21:00,4.9,0,0,0,1603,0,15.2,88.9,364,0,
정병두,2025.3.7 22:00,4.4,0,0,0,1603,0,15.1,90,380,0,
정병두,2025.3.7 23:00,3.7,0,0,0,1603,0,15.1,90.8,398,0,
정병두,2025.3.8 0:00,3.6,0,0,0,1603,0,15.1,91,408,0,
정병두,2025.3.8 1:00,3.6,0,0,0,1603,0,15.2,91.6,419,0,
정병두,2025.3.8 2:00,3.9,0,0,0,1603,0,15.2,89.7,436,0,
정병두,2025.3.8 3:00,3.1,0,0,0,1603,0,15.4,89.7,449,0,
정병두,2025.3.8 4:00,3.9,0,0,0,1603,0,15.3,90.3,456,0,
정병두,2025.3.8 5:00,3,0,0,0,1603,0,15.5,91.3,467,0,
정병두,2025.3.8 6:00,3.1,0,0,0,1603,0,15.5,91.6,481,0,
정병두,2025.3.8 7:00,3.5,0,0,5,0,0,15.9,90.7,487,0,
정병두,2025.3.8 8:00,3.9,0,0,126,14,0,16.5,91.4,511,0,
정병두,2025.3.8 9:00,6.2,0,0,218,61,0,18,90.9,549,0,
정병두,2025.3.8 10:00,6.7,0,0,102,142,0,19.1,89.4,545,0,
정병두,2025.3.8 11:00,7.1,0,0.1,261,203,0,19.8,89.9,550,0,
정병두,2025.3.8 12:00,6.7,0,0.7,250,274,0,20.2,91,554,0,
정병두,2025.3.8 13:00,7.3,0,0.6,380,363,0,21.6,88.5,507,0,
정병두,2025.3.8 14:00,9.5,0,0,503,563,0,24.6,80.4,417,0,
정병두,2025.3.8 15:00,9.8,0,1.3,555,734,0,23.4,67.3,409,0,
정병두,2025.3.8 16:00,10.2,0,2.8,396,879,0,25.3,78.1,313,0,
정병두,2025.3.8 17:00,9.6,0,1.8,195,987,0,23.4,85.4,272,0,
정병두,2025.3.8 18:00,7.8,0,2.2,40,1024,0,18.9,89.2,265,0,
정병두,2025.3.8 19:00,5.7,0,0.3,0,1028,0,15.4,88.4,279,0,
정병두,2025.3.8 20:00,4.6,0,0,0,1028,0,15,90.3,307,0,
정병두,2025.3.8 21:00,3.3,0,0,0,1028,0,14.7,88.9,330,0,
정병두,2025.3.8 22:00,2.4,0,0,0,1028,0,14.8,88.5,359,0,
정병두,2025.3.8 23:00,1.5,0,0,0,1028,0,14.3,88.5,380,0,
정병두,2025.3.9 0:00,1.2,0,0,0,1028,0,14.8,89.3,397,0,
정병두,2025.3.9 1:00,0.3,0,0,0,1028,0,14.8,89.8,411,0,
정병두,2025.3.9 2:00,-0.2,0,0,0,1028,0,14.7,89.3,426,0,
정병두,2025.3.9 3:00,-0.5,0,0,0,1028,0,14.8,89.4,440,0,
정병두,2025.3.9 4:00,-0.2,0,0,0,1028,0,14.6,91,457,0,
정병두,2025.3.9 5:00,-0.8,0,0.1,0,1028,0,14.9,89.4,470,0,
정병두,2025.3.9 6:00,-1.4,0,0,0,1028,0,15.2,90.3,483,0,
정병두,2025.3.9 7:00,-2.2,0,0,9,0,0,15.4,89.6,491,0,
정병두,2025.3.9 8:00,0.2,0,0,137,22,0,16.2,90,520,0,
정병두,2025.3.9 9:00,3.4,0,0,353,109,0,18.2,88.1,568,0,
정병두,2025.3.9 10:00,5.9,0,0,526,270,0,21,77.5,475,0,
정병두,2025.3.9 11:00,8.3,0,0,634,483,0,24,70.7,450,0,
정병두,2025.3.9 12:00,10.3,0,2.5,716,729,0,25.5,66.4,469,0,
정병두,2025.3.9 13:00,12.9,0,2,722,989,0,25.6,66,422,0,
정병두,2025.3.9 14:00,13.5,180,1.8,653,1239,0,27.8,71.7,422,0,
정병두,2025.3.9 15:00,13.2,180,2.7,507,1455,0,27.4,66.3,456,0,
정병두,2025.3.9 16:00,13.6,180,2.5,391,1621,0,27.5,76.1,446,0,
정병두,2025.3.9 17:00,13.8,180,1.2,204,1725,0,23,80.9,459,0,
정병두,2025.3.9 18:00,11.1,0,1.2,32,1762,0,20.3,87.6,439,0,
정병두,2025.3.9 19:00,8.2,0,0,0,1766,0,15.5,84.1,412,0,
정병두,2025.3.9 20:00,6.8,0,0,0,1766,0,13.3,88.4,425,0,
정병두,2025.3.9 21:00,6.1,0,0,0,1766,0,12.9,87.2,440,0,
정병두,2025.3.9 22:00,4.5,0,0,0,1766,0,13.6,88.1,460,0,
정병두,2025.3.9 23:00,3.4,0,0,0,1766,0,14.1,89.2,474,0,
정병두,2025.3.10 0:00,2.3,0,0,0,1766,0,14.3,89.1,489,0,
정병두,2025.3.10 1:00,2.3,0,0,0,1766,0,14.5,89.7,500,0,
정병두,2025.3.10 2:00,2,0,0,0,1766,0,14.5,89.3,512,0,
정병두,2025.3.10 3:00,1.7,0,0,0,1766,0,15,90.7,520,0,
정병두,2025.3.10 4:00,1.5,0,0,0,1766,0,15.1,90.1,537,0,
정병두,2025.3.10 5:00,1.3,0,0,0,1766,0,15.4,90.1,545,0,
정병두,2025.3.10 6:00,1.5,0,0,0,1766,0,15.5,90.3,555,0,
정병두,2025.3.10 7:00,1.2,0,0,11,0,0,15.9,91.2,570,0,
정병두,2025.3.10 8:00,2,0,0,136,25,0,16.5,91.3,563,0,
정병두,2025.3.10 9:00,6.3,0,0,362,118,0,19.3,86.5,523,0,
정병두,2025.3.10 10:00,9.7,0,0,567,282,0,21.6,76.1,422,0,
정병두,2025.3.10 11:00,11.9,0,0,654,478,0,23.7,63.1,395,0,
정병두,2025.3.10 12:00,13,0,0,722,687,0,23.3,59.3,391,0,
정병두,2025.3.10 13:00,13.7,0,0,587,890,0,26.2,64.3,418,0,
정병두,2025.3.10 14:00,14.4,0,0.8,616,1065,0,26.5,72.4,497,0,
정병두,2025.3.10 15:00,14.5,0,1.2,548,1266,0,24.1,53.8,497,0,
정병두,2025.3.10 16:00,14.8,0,0.8,374,1434,0,24.2,58.9,504,0,
정병두,2025.3.10 17:00,13.8,0,1.3,190,1535,0,23.9,83.4,371,0,
정병두,2025.3.10 18:00,11.6,0,1.2,40,1573,0,20.4,88.1,322,0,
정병두,2025.3.10 19:00,8.9,0,0,0,1577,0,16.1,83,350,0,
정병두,2025.3.10 20:00,7.3,0,0,0,1577,0,13.6,88.2,372,0,
정병두,2025.3.10 21:00,6.3,0,0,0,1577,0,13.8,88.8,393,0,
정병두,2025.3.10 22:00,6.4,0,0,0,1577,0,15,88.7,415,0,
정병두,2025.3.10 23:00,4.4,0,0,0,1577,0,14.8,87.9,431,0,
정병두,2025.3.11 0:00,3.4,0,0,0,1577,0,14.7,88,450,0,
정병두,2025.3.11 1:00,3.4,0,0,0,1577,0,14.5,88.4,463,0,
정병두,2025.3.11 2:00,2.6,0,0,0,1577,0,14.4,88.4,481,0,
정병두,2025.3.11 3:00,2.8,0,0,0,1577,0,14.6,89.6,491,0,
정병두,2025.3.11 4:00,1.6,0,0,0,1577,0,15,88.7,506,0,
정병두,2025.3.11 5:00,1.2,0,0,0,1577,0,15.3,89.5,518,0,
정병두,2025.3.11 6:00,2.3,0,0,0,1577,0,14.9,90.1,529,0,
정병두,2025.3.11 7:00,1.5,0,0,14,0,0,14.6,92,543,0,
정병두,2025.3.11 8:00,2.2,0,0,175,28,0,15.5,91.8,548,0,
정병두,2025.3.11 9:00,5.9,0,0,383,129,0,19,85.6,569,0,
정병두,2025.3.11 10:00,9.4,0,0,552,299,0,21.2,74.8,476,0,
정병두,2025.3.11 11:00,11.8,0,0.9,676,522,0,24.2,61.2,461,0,
정병두,2025.3.11 12:00,14.7,0,0,730,776,0,26.1,68.6,463,0,
정병두,2025.3.11 13:00,15.6,0,0,725,1039,0,26.7,61.4,566,0,
정병두,2025.3.11 14:00,16.4,0,0,662,1291,0,26.5,56.6,463,0,
정병두,2025.3.11 15:00,17.3,0,1.7,548,1510,0,26.7,52.9,476,0,
정병두,2025.3.11 16:00,18,0,0,388,1679,0,26.5,64.2,573,0,
정병두,2025.3.11 17:00,17,0,1.8,198,1785,0,24.4,76.9,766,0,
정병두,2025.3.11 18:00,15.1,0,0,40,1824,0,20.8,83.9,472,0,
정병두,2025.3.11 19:00,11.2,0,0,0,1827,0,15.4,80.2,419,0,
정병두,2025.3.11 20:00,10.1,0,0,0,1827,0,14.6,86.8,422,0,
정병두,2025.3.11 21:00,8.6,0,0,0,1827,0,14.1,88.8,443,0,
정병두,2025.3.11 22:00,7.8,0,0,0,1827,0,14.2,89.3,458,0,
정병두,2025.3.11 23:00,7,0,0,0,1827,0,14,90.1,472,0,
정병두,2025.3.12 0:00,6.5,0,0,0,1827,0,14.3,89.5,480,0,
정병두,2025.3.12 1:00,6.4,0,0,0,1827,0,14.9,92,489,0,
정병두,2025.3.12 2:00,4.7,0,0,0,1827,0,15,89.7,497,0,
정병두,2025.3.12 3:00,4,0,0,0,1827,0,15.2,89.6,509,0,
정병두,2025.3.12 4:00,3.5,0,0,0,1827,0,15.1,89.9,526,0,
정병두,2025.3.12 5:00,3.7,180,0,0,1827,0,15.1,89.8,545,0,
정병두,2025.3.12 6:00,3.2,180,0,0,1827,0,15.1,90.9,553,0,
정병두,2025.3.12 7:00,3.5,180,0,11,0,0,14.9,91.1,564,0,
정병두,2025.3.12 8:00,6.3,180,0,253,30,0,16.1,91.9,565,0,
정병두,2025.3.12 9:00,8.4,180,0,163,101,0,18.9,89.6,550,0,
정병두,2025.3.12 10:00,9.4,180,0,166,162,0,20,89.6,576,0,
정병두,2025.3.12 11:00,10.3,180,0,234,232,0,21.5,90,493,0,
정병두,2025.3.12 12:00,11.8,180,0,324,326,0,22.4,83.5,524,0,
정병두,2025.3.12 13:00,12.2,0,0,242,435,0,21.6,84.9,473,0,
정병두,2025.3.12 14:00,13.8,0,0,504,550,0,24.1,81.5,405,0,
정병두,2025.3.12 15:00,14.5,0,0,528,735,0,25.1,66.3,414,0,
정병두,2025.3.12 16:00,15.3,0,0,385,897,0,26.2,77.4,385,0,
정병두,2025.3.12 17:00,14.7,0,0,204,1002,0,22.8,77.8,551,0,
정병두,2025.3.12 18:00,12.1,0,2.6,49,1041,0,20,89.1,376,0,
정병두,2025.3.12 19:00,10.1,0,1.8,0,1045,0,17,90.1,380,0,
정병두,2025.3.12 20:00,9.6,0,0,0,1045,0,16.2,89.8,391,0,
정병두,2025.3.12 21:00,8.9,0,0,0,1045,0,15.5,90.1,394,0,
정병두,2025.3.12 22:00,8.9,0,0,0,1045,0,15,91.6,400,0,
정병두,2025.3.12 23:00,7.7,0,0,0,1045,0,13.8,90.9,407,0,
정병두,2025.3.13 0:00,6.9,0,0,0,1045,0,14.2,89.8,426,0,
정병두,2025.3.13 1:00,6.2,0,0,0,1045,0,14.6,92.1,439,0,
정병두,2025.3.13 2:00,5.6,0,0,0,1045,0,14.6,90.2,454,0,
정병두,2025.3.13 3:00,5.4,0,0,0,1045,0,14.9,91.5,467,0,
정병두,2025.3.13 4:00,5.6,0,0,0,1045,0,14.7,92.7,479,0,
정병두,2025.3.13 5:00,4.7,0,0,0,1045,0,14.8,92.1,487,0,
정병두,2025.3.13 6:00,4,0,0,0,1045,0,15.3,91,495,0,
정병두,2025.3.13 7:00,3.3,0,0,5,0,0,15.3,91.8,513,0,
정병두,2025.3.13 8:00,4.7,0,0,165,15,0,16.6,91.8,581,0,
정병두,2025.3.13 9:00,7.3,0,0,377,102,0,19.7,92.4,532,0,
정병두,2025.3.13 10:00,12.9,180,0.4,576,237,0,21.3,79.8,481,0,
정병두,2025.3.13 11:00,12.8,180,3,423,380,0,22.8,82.8,672,0,
정병두,2025.3.13 12:00,13.7,180,1.8,516,557,0,24.2,79.5,338,0,
정병두,2025.3.13 13:00,14.8,180,1.5,657,754,0,23.5,65.6,380,0,
정병두,2025.3.13 14:00,16.1,180,1.8,732,995,0,26.2,52.1,390,0,
정병두,2025.3.13 15:00,16.8,180,2.2,537,1208,0,24.9,54.9,366,0,
정병두,2025.3.13 16:00,17.3,180,1.1,407,1384,0,24.5,80.7,381,0,
정병두,2025.3.13 17:00,16.4,180,2.2,210,1495,0,22.1,72.9,348,0,
정병두,2025.3.13 18:00,15.5,180,0,35,1535,0,20.8,86.6,545,0,
정병두,2025.3.13 19:00,12.5,180,0,0,1538,0,16.9,90.8,536,0,
정병두,2025.3.13 20:00,10.7,180,0,0,1538,0,15,89.8,537,0,
정병두,2025.3.13 21:00,11.2,180,0,0,1538,0,14.3,90.2,529,0,
정병두,2025.3.13 22:00,10.5,180,1,0,1539,0,14.2,89.8,527,0,
정병두,2025.3.13 23:00,9.4,180,0,0,1539,0,14,90,539,0,
정병두,2025.3.14 0:00,8.9,180,0,0,1539,0,13.6,89.5,535,0,
정병두,2025.3.14 1:00,7.9,180,0,0,1539,0,13.3,89.3,525,0,
정병두,2025.3.14 2:00,7.1,180,0,0,1539,0,13,88.3,520,0,
정병두,2025.3.14 3:00,7.3,180,0,0,1539,0,13.7,90.3,527,0,
정병두,2025.3.14 4:00,5.8,180,0,0,1539,0,14.6,90.7,532,0,
정병두,2025.3.14 5:00,5.8,180,0,0,1539,0,14.6,92,532,0,
정병두,2025.3.14 6:00,6.3,180,0,2,1539,0,15.1,91.5,539,0,
정병두,2025.3.14 7:00,6,180,0,17,0,0,15.3,91.3,543,0,
정병두,2025.3.14 8:00,7.1,180,0,205,38,0,16.7,91.1,589,0,
정병두,2025.3.14 9:00,9.6,180,0,403,148,0,20.8,85.4,540,0,
정병두,2025.3.14 10:00,15.7,180,1.2,566,324,0,21.1,64.9,427,0,
정병두,2025.3.14 11:00,18.2,180,0.3,698,553,0,24.3,49.4,411,0,
정병두,2025.3.14 12:00,19.1,180,1.1,760,816,0,25.2,51.2,418,0,
정병두,2025.3.14 13:00,20.7,180,0.5,748,1091,0,26.5,48.7,439,0,
정병두,2025.3.14 14:00,20.6,180,0.5,677,1352,0,26.5,47.5,412,0,
정병두,2025.3.14 15:00,21.9,180,1,573,1579,0,27,51.1,508,0,
정병두,2025.3.14 16:00,21.8,180,1.6,400,1754,0,25.3,61.6,447,0,
정병두,2025.3.14 17:00,20.2,180,0.8,137,1847,0,22.2,73,629,0,
정병두,2025.3.14 18:00,19.1,180,1.1,58,1889,0,21.8,85.3,805,0,
정병두,2025.3.14 19:00,18.2,180,0,0,1895,0,18.9,91.4,830,0,
정병두,2025.3.14 20:00,17.5,180,0,0,1895,0,15.9,67.4,503,0,
정병두,2025.3.14 21:00,16.5,180,0,2,1896,0,15.6,83.8,427,0,
정병두,2025.3.14 22:00,15.9,180,0,2,1897,0,16,90.5,429,0,
정병두,2025.3.14 23:00,14.6,180,2.2,0,1897,0,13.5,55.8,378,0,
정병두,2025.3.15 0:00,13.5,180,1.8,0,1898,0,14.6,83.3,394,0,
정병두,2025.3.15 1:00,12.5,180,0,0,1898,0,14.9,89,402,0,
정병두,2025.3.15 2:00,12.1,180,0,0,1898,0,15,89.8,411,0,
정병두,2025.3.15 3:00,11.4,180,0,0,1898,0,14.8,90.8,419,0,
정병두,2025.3.15 4:00,10.6,180,0,0,1898,0,14.7,91,427,0,
정병두,2025.3.15 5:00,10.4,180,0,0,1898,0,14.7,91.7,438,0,
정병두,2025.3.15 6:00,10.4,180,0,0,1898,0,15.1,91,447,0,
정병두,2025.3.15 7:00,10.5,180,0,0,0,0,15.1,92.6,452,0,
정병두,2025.3.15 8:00,9.9,0,1.5,25,2,1,14.1,90.1,524,0,
정병두,2025.3.15 9:00,10.7,0,1.7,335,61,0,19.2,85.2,552,0,
정병두,2025.3.15 10:00,9.8,180,2,248,167,0,18.6,80.8,487,0,
정병두,2025.3.15 11:00,10.1,180,1.3,201,257,0,20.5,86.9,503,0,
정병두,2025.3.15 12:00,11.4,180,2.8,507,387,0,22.8,80.2,405,0,
정병두,2025.3.15 13:00,12.1,180,3.7,753,622,0,24,64.4,397,0,
정병두,2025.3.15 14:00,12.5,180,3.7,680,879,0,25,69.8,381,0,
정병두,2025.3.15 15:00,13,180,1.8,523,1103,0,24.6,64.6,419,0,
정병두,2025.3.15 16:00,13,180,0.7,387,1262,0,24.9,69.7,477,0,
정병두,2025.3.15 17:00,11.4,180,2.2,135,1348,0,23,86.4,655,0,
정병두,2025.3.15 18:00,10.7,180,1.6,38,1381,0,19.3,89.1,697,0,
정병두,2025.3.15 19:00,10,180,1.1,0,1384,0,16.4,90.5,691,0,
정병두,2025.3.15 20:00,9.6,180,1.2,0,1385,0,14.6,89.8,671,0,
정병두,2025.3.15 21:00,9.2,180,0,0,1385,0,14.2,88.6,651,0,
정병두,2025.3.15 22:00,8.6,180,0,0,1385,0,14,89.3,655,0,
정병두,2025.3.15 23:00,7.4,180,0,0,1385,0,13.6,88.2,650,0,
정병두,2025.3.16 0:00,5.9,180,0,0,1385,0,14.1,90,647,0,
정병두,2025.3.16 1:00,6.1,180,0,0,1385,0,14.8,90.2,643,0,
정병두,2025.3.16 2:00,6.8,180,0,0,1385,0,14.7,88.8,640,0,
정병두,2025.3.16 3:00,6.3,180,0,0,1385,0,14.5,90.9,630,0,
정병두,2025.3.16 4:00,6,180,0,0,1385,0,15.1,93.1,617,0,
정병두,2025.3.16 5:00,6.5,180,0,0,1385,1,15.4,92.1,607,0,
정병두,2025.3.16 6:00,5.3,0,0,0,1385,1,15.9,92.1,593,0,
정병두,2025.3.16 7:00,5.6,0,0,20,0,1,16.1,92.5,588,0,
정병두,2025.3.16 8:00,5.7,0,0,108,16,1,16.2,93.5,572,0,
정병두,2025.3.16 9:00,6.3,0,1.3,175,65,0,17.7,89.5,576,0,
정병두,2025.3.16 10:00,6.1,0,2.9,104,110,0,17.2,91,564,0,
정병두,2025.3.16 11:00,5.2,0,3.4,175,142,1,15.5,88.6,550,0,
정병두,2025.3.16 12:00,5,0,2.2,94,180,1,14.9,89.4,460,0,
정병두,2025.3.16 13:00,6.3,0,3,320,225,0,16.9,87.2,458,0,
정병두,2025.3.16 14:00,6.4,0,2.8,408,367,0,22,85.3,425,0,
정병두,2025.3.16 15:00,6.8,0,6.3,613,525,0,22.3,75.2,436,0,
정병두,2025.3.16 16:00,5.5,0,5.3,431,705,0,22.8,74.7,439,0,
정병두,2025.3.16 17:00,4,0,5.1,228,821,0,21.2,79.5,463,0,
정병두,2025.3.16 18:00,2.6,0,4.7,46,866,0,15.9,82.2,377,0,
정병두,2025.3.16 19:00,1.5,0,2.9,0,873,0,15,87.9,381,0,
정병두,2025.3.16 20:00,1.3,0,3.6,0,873,0,14.5,87.1,397,0,
정병두,2025.3.16 21:00,1,0,1.8,0,873,0,14.2,86.9,408,0,
정병두,2025.3.16 22:00,1.3,0,3.5,0,873,0,14.3,88.3,421,0,
정병두,2025.3.16 23:00,0.8,0,2.2,0,873,0,13.9,89.2,427,0,
정병두,2025.3.17 0:00,1.3,0,1.6,0,873,0,14.4,87.2,433,0,
